file,emotion,text
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F029.wav,e2,NOT VERY FUNNY DARLING WHY DON'T YOU HAVE SOME MORE BRANDY .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F030.wav,e0,WHY .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F031.wav,e0,THERE ARE NO PEOPLE UPSTAIRS IT'S A PHOTOGRAPHER'S STUDIO .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F032.wav,e0,THEY ARE AWAY IN TUNIS .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F034.wav,e2,FINE IF YOU INSIST ON BEING . BOORISH AND . IDIOTIC .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F035.wav,e2,YOU ARE FAR TOO TEMPERAMENTAL TRY TO CONTROL YOURSELF .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F036.wav,e2,I  WON'T LET  GO LET  GO OF ME . LISTEN  LISTEN I'M SICK AND TIRED OF LISTENING TO YOU YOU SADISTIC BULLY .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F037.wav,e2,OH . SHUT . UP . LET GO I HATE YOU . I HATE YOU DO YOU HEAR . YOU ARE A CONCEITED AND OVERBEARING AND UTTERLY IMPOSSIBLE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F038.wav,e2,THIS IS THE END DO YOU HEAR ME  FINALLY AND FOREVER .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F039.wav,e2,OH . YES I AM .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F040.wav,e2,YES  I . AM STOP IT STOP IT LET GO . OF ME OH YOU'RE A CRUEL  FIEND I LOATHE AND I HATE YOU . MARRY YOU AGAIN NEVER NEVER NEVER I HOPE YOU DIE . IN TORMENT YOU BRUTE BEAST CAD .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M001.wav,e0,HOWEVER I BELIEVE THE REAL CAUSE OF THAT ROW WAS . PETER  BURDEN .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M002.wav,e0,I KNEW NOTHING OF THE SORT  YOU TOOK PRESENTS FROM HIM .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M004.wav,e0,YOU WENT OUT OF YOUR WAY TO TORTURE ME OVER  PETER . BURDEN .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M007.wav,e2,WHAT ABOUT ME .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M010.wav,e0,I'LL HAVE A LITTLE I THINK .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M011.wav,e0,NO PARTICULAR REASON . ANYHOW THEY ARE VERY SMALL ONES .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M014.wav,e2,REALLY AMANDA .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M016.wav,e0,YOU GOING OUT SOMEWHERE DEAR .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M018.wav,e0,WELL AS A MATTER OF FACT YES THAT'S PERFECTLY TRUE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M019.wav,e0,YES IT IS .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M020.wav,e2,OH  REALLY  IT'S A PITY YOU DIDN'T HAVE ANY BRANDY IT WOULD HAVE MADE YOU A LITTLE LESS DISAGREEABLE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M021.wav,e2,SNAP SNAP SNAP YOU KNOW YOU ARE LIKE A LITTLE ADDER .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M022.wav,e2,NONSENSE THEY HAVE A BAG OF VENOM BEHIND THEIR FANGS . AND THEY . SNAP . THEY SNAP .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M023.wav,e2,DID YOU SEE MUCH OF PETER BURDEN AFTER OUR DIVORCE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M024.wav,e2,AND . I SUPPOSE YOU LET HIM . KISS YOU A GOOD DEAL MORE THAN . TOO YES I SUPPOSE YOU GUYS HAD A RIOTOUS TIME HUH . ALL OUT NO RESTRAINT AT ALL . WELL YOU NEVER REALLY HAD MUCH ANYHOW .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M025.wav,e2,I THINK I AM . NOT IN THE LEAST BIT DRUNK .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M026.wav,e2,I  THINK I MENTIONED ONCE BEFORE THAT I'VE HAD THREE . MINUTE . LIQUOR GLASSES THE WHOLE EVENING LONG . A CHILD OF TWO CANNOT GET DRUNK ON THAT .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M027.wav,e2,THAT'S VERY INTERESTING AMANDA . HOW  ABOUT A CHILD OF  FOUR  OR A CHILD OF SIX OR A CHILD OF NINE WE CAN GET A GOOD  LITTLE CONVERSATION GOING ON ABOUT THIS YOU KNOW INTEMPERATE TOTS .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M029.wav,e2,LOOK YOU BETTER TURN THAT OFF  I DON'T WANT TO WAKE UP THE PEOPLE UPSTAIRS .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M030.wav,e2,WELL THEN YOU'LL WAKE UP THE PEOPLE DOWNSTAIRS .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M031.wav,e0,THIS IS NO TIME OF YEAR FOR TUNIS .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M032.wav,e2,I WILL DO NO SUCH THING .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M033.wav,e2,WILL YOU TURN THAT OFF . IT'S DRIVING ME MAD .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M034.wav,e2,TURN . IT  OFF .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M035.wav,e2,AMANDA LISTEN . LISTEN .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M036.wav,e2,OH THAT'S VERY AMUSING INDEED .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M037.wav,e2,YOU ARE . A . VILE ILL TEMPERED LOOSE LIVING . WICKED LITTLE BEAST AND I NEVER WANT TO SEE YOU AGAIN AS LONG AS I LIVE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M038.wav,e2,YOU'RE NOT GOING LIKE THIS .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M039.wav,e2,YOU'RE NOT .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M040.wav,e2,SHUT  UP . SHUT UP . GOD I WOULDN'T MARRY YOU AGAIN . IF YOU CAME CRAWLING BACK TO ME ON A BENDED . KNEE . YOU ARE A VILE . ILL TEMPERED . MEAN LITTLE WENCH AND I NEVER WANT TO SEE YOU AGAIN AS LONG AS . I LIVE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F000.wav,e2,NEXT .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F001.wav,e2,MY WINDOW IS OPEN .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F007.wav,e2,NO I NEED YOUR ID TO GIVE YOU A SECOND ID .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F008.wav,e2,IT'S REALLY SIMPLE IF YOU HAVE A PROBLEM WITH IT MAYBE YOU SHOULD .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F011.wav,e2,WHAT DO YOU EXPECT ME TO DO .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F012.wav,e2,PROBABLY .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F019.wav,e2,DON'T RAISE YOUR VOICE WITH ME .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F020.wav,e2,DON'T TALK TO ME LIKE I'M A CHILD .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F021.wav,e2,DO YOU KNOW HOW LONG I'VE BEEN WORKING HERE . HOW  LONG HAVE YOU LIVED IN CALIFORNIA .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F022.wav,e2,MAYBE YOU NEVER BEEN TO THE D M V BEFORE  MAYBE YOU SHOULD GET BACK IN LINE YOU KNOW  WHAT SIT IN LINE AGAIN AND IF YOU GET MY NUMBER . ASK FOR DIFFERENT ONE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F024.wav,e0,UH HUH  I DIDN'T COME HERE GET IN YELLING MATCH EITHER .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F025.wav,e0,THEY DON'T PAY ME ENOUGH TO DEAL PEOPLE LIKE YOU .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M003.wav,e0,YES JONES .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M010.wav,e0,NO I DON'T HAVE A PASSPORT .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M020.wav,e2,DID YOU EVEN LOOK AT THE FORM I FILLED IT OUT ALL THESE QUESTIONS .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M025.wav,e2,I AM NOT I'M NOT GETTING TO BACK THAT LINE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M030.wav,e2,WHY .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M031.wav,e2,WHY BECAUSE I'M SICK OF TALKING TO YOU .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M032.wav,e2,CAUSE YOU'RE OBVIOUSLY NOT TALKING TO ME YOU'RE JUST YELLING AT ME BERATING ME AND TELLING ME I CAN'T FILL OUT FORMS RIGHT .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_F000.wav,e0,WHAT'S HAPPENING .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_F009.wav,e3,I DON'T EVEN KNOW WHAT TO TELL YOU .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_F010.wav,e3,WHAT ABOUT THE BIRTHDAY PARTY .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_F013.wav,e3,YOU'RE GOING WITH THE SAME ONES .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_F015.wav,e3,IT'S NOT THE . SAME THOUGH .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_F017.wav,e3,MM HMM  WE'LL BUILD A BUNKER AND . NEVER COME OUT .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_F019.wav,e3,DON'T SAY THAT .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M000.wav,e0,HEY JOY COME IN HERE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M001.wav,e3,I HAVE TO GO BACK .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M002.wav,e3,I JUST GOT A LETTER I HAVE TO GO BACK .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M003.wav,e3,FIRST THING TOMORROW MORNING .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M007.wav,e3,THE NATIONAL GUARD IS I  GUESS REALLY SPREAD THIN AND THEN EVERYONE HAS TO GO WE ALL HAVE TO GO BACK MY WHOLE COMPANIES GOING BACK .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M009.wav,e3,SO YEAH WE LEAVE TOMORROW .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M010.wav,e3,WE'RE ALL SHIPPING OUT .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M011.wav,e3,I JUST GOT I FEEL LIKE I'M IN SHOCK ACTUALLY .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M012.wav,e3,I DON'T KNOW .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M013.wav,e3,I GUESS YOU'RE JUST GOING TO HAVE TO . HAVE IT WITHOUT ME .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M014.wav,e3,HEY LISTEN IT'S GOING TO BE OKAY THOUGH ALL RIGHT .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M015.wav,e3,YOU'RE GOING TO BE FINE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M016.wav,e3,I'M GOING TO BE FINE TOO OKAY .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M017.wav,e3,I KNOW  I HAVE A GOOD  I HAVE A REALLY GOOD GROUP OF GUYS WITH ME .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M018.wav,e3,WE'RE GOING TO BE OKAY .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M019.wav,e3,DO PROMISE ME YOU'RE GOING TO TAKE A LOT OF PICTURES .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M020.wav,e3,I KNOW .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M021.wav,e3,I JUST WISH THERE WAS SOMETHING I COULD DO .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M022.wav,e3,RUN AWAY .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M023.wav,e3,I REALLY DON'T WANT TO GO  I DON'T  WANT TO GO .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M025.wav,e3,I LOVE YOU .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F002.wav,e1,WHY .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F003.wav,e1,IS SHE ON THE RUN .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F004.wav,e1,OH SHE JUST NEEDS TO MARRY  YOU .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F005.wav,e1,THAT'S INCREDIBLE . THAT'S AWESOME WHERE'S SHE FROM MAYBE YOU CAN GET A DUAL CITIZENSHIP .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F006.wav,e1,THAT'S  SO COOL UH HUH .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F007.wav,e1,{LG} WHY DID  SHE PICK . YOU WHERE WERE YOU .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F008.wav,e1,YOU WERE AT A  PARTY  AND SHE'S LIKE . HEY  YOU SEEM UNATTACHED SHE'S  LIKE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F009.wav,e1,THAT'S  UNBELIEVABLE  YEAH .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F010.wav,e1,WELL I'VE KNOWN PEOPLE . WHO . HAVE DONE THIS BEFORE  YEAH  YOU JUST IT'S . REALLY FUN ACTUALLY CAUSE YOU HAVE LIKE A FAKE ENGAGEMENT PARTY . AND ALL YOUR FRIENDS COME OVER . AND LIKE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F011.wav,e1,YEAH  YEAH AND  THEN YEAH AND THEN YOU KNOW LIKE YOU COULD LIKE YOU COULD DO . LIKE . LIKE . SOCK HER FOR A LOT OF MONEY .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F012.wav,e1,LIKE MAKE HER RENT THE APARTMENT THAT YOU TWO HAVE TO LIVE TOGETHER IN  YOU KNOW  AND YOU WON'T PAY ANY RENT OR YOU PAY LIKE A HUNDRED BUCKS A MONTH OR SOMETHING .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F013.wav,e1,YEAH .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F014.wav,e1,DUDE YOU LUCKED OUT .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F015.wav,e1,YEAH  MY COLORS ARE BLUSH AND BEIGE WHAT IS IT . DO YOU KNOW .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F016.wav,e1,OH I  DON'T KNOW {LG} .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F017.wav,e0,I DON'T KNOW . GET IT IN CASH .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F018.wav,e0,YEAH .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F019.wav,e1,HOW EXCITING  YOU SHOULD HAVE A WEDDING ON THE BEACH .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F020.wav,e1,YEAH AT NIGHT .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F021.wav,e0,OH YEAH ABSOLUTELY ABSOLUTELY .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F022.wav,e1,HOW . EXCITING . YOU SHOULD MAKE HER BRING ALL YOUR FRIENDS TOO .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F023.wav,e1,{NS} . SHE'S GOT TO BE LOADED . FIFTY THOUSAND DOLLARS  THAT'S  INCREDIBLE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F024.wav,e1,INCREDIBLE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F025.wav,e1,YOU'RE A LUCKY LUCKY LUCKY MAN .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F026.wav,e1,OH TOTALLY . YEAH .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M000.wav,e1,THE CRAZIEST THING JUST HAPPENED TO ME .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M001.wav,e1,THIS . GIRL . SHE JUST OFFERED ME FIFTY THOUSAND DOLLARS TO MARRY HER .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M003.wav,e0,WELL SHE'S NOT A CITIZEN  SO SHE WANTS TO GET A VISA .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M004.wav,e1,NO NO NO NO NO NO SHE JUST . SHE'S NOT A CITIZEN BUT SHE WANTS HER VISA YEAH  SHE'S GOING TO PAY ME FIFTY THOUSAND DOLLARS TO MARRY HER AND STAY MARRIED TO  HER . FOR  TWO YEARS .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M005.wav,e1,THAT'S LIKE TWENTY FIVE THOUSAND DOLLAR A YEAR FOR DOING NOTHING . ISN'T THAT AWESOME .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M006.wav,e0,SHE'S ACTUALLY FROM . ENGLAND I THINK WELL SHE SHE . SPOKE ENGLISH BUT SHE HAD AN ACCENT I DIDN'T EVEN  ASK .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M007.wav,e1,FIFTY THOUSAND DOLLARS . FIFTY THOUSAND DOLLARS I  WAS JUST OUT I JUST . SHE'S WELL SHE'S A FRIEND OF FRIEND BUT LIKE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M008.wav,e1,YEAH . CAN YOU BELIEVE . THAT YEAH SHE'S LIKE HEY I'M LIKE SURE I'LL DO IT I DON'T CARE . YEAH I'M . LIKE FIFTY THOUSAND DOLLARS I'D TOTALLY DO IT FOR FIFTY THOUSAND DOLLARS . BUT THE ONLY THING IS THAT'S KIND OF LIKE ILLEGAL  SO  LIKE I COULD  GO TO JAIL PROBABLY FOR A LONG IF . I GET CAUGHT  BUT .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M010.wav,e1,IT'S LIKE I'M REALLY GOING TO GET MARRIED WE'LL HAVE LIKE THE WHOLE THING .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M011.wav,e1,OH GOOD  {LG} .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M012.wav,e1,I KNOW WHAT DO YOU THINK I SHOULD .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M013.wav,e1,OH GOOD . IDEA .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M014.wav,e0,YEAH MAKE HER LIKE . OPEN THE BANK ACCOUNT AND STUFF TOO .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M015.wav,e1,IT'S A GOOD IDEA .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M016.wav,e1,I KNOW  ALSO I GET TO LIKE PLAN THE WEDDING NOW TOO THAT WILL BE FUN .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M017.wav,e1,SOMETHING BLUE SOMETHING NEW  SOMETHING . NO I DON'T KNOW {LG}  SO YEAH . WONDER IF SHE'S GOING TO PAY ME UP FRONT BUT DO YOU THINK IT'S BAD THOUGH DO YOU THINK THEY'RE GOING TO LIKE TRACK THE MONEY OR SOMETHING .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M018.wav,e0,JUST CASH HARDCORE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M019.wav,e1,WHAT SHOULD WE DO WHERE SHOULD WE GET MARRIED . WE SHOULD HAVE PARTY .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M020.wav,e1,YEAH  LIKE A  BIG LIKE . A WEDDING ON THE BEACH THAT WOULD BE . NICE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M021.wav,e0,AND THEN WE CAN HONEYMOON . I WANT TO GO TROPICAL THOUGH LIKE BAHAMAS OR LIKE TAHITI OR SOMETHING . I JUST WANT TO LIKE BEACH  AND . LIKE . DRINK .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M022.wav,e1,I'LL MAKE HER PAY FOR THAT I HEAR SHE'S LIKE TOTALLY . WEALTHY SHE'S LIKE . ROYALTY OR SOMETHING LIKE . AND  WHATEVER LIKE REMOVED OR SOMETHING BUT YEAH .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M023.wav,e1,I'M GOING TO MARRY A BLUE BLOOD . {LG} .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M024.wav,e1,WILL YOU HELP ME PLAN .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F000.wav,e0,YOU SEEM KIND OF DOWN .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F002.wav,e0,WHAT DO YOU MEAN .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F003.wav,e0,THERE'S A LOT OF PEOPLE LOOKING FOR JOBS .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F004.wav,e0,I DON'T KNOW I MEAN I JUST DON'T THINK .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F005.wav,e0,DID YOU EVER THINK IT MIGHT BE YOUR  ATTITUDE . THAT'S .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F006.wav,e0,I DON'T KNOW JUST  SOMETIMES YOU GET KIND OF NO  I'M NOT SAYING THAT I JUST .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F007.wav,e0,HAS ANYONE EVER JUST SAID ANYTHING LIKE THAT TO YOU  BEFORE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F008.wav,e0,RIGHT SURE .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F009.wav,e0,BUT I MEAN YOU  KIND OF . GOT TO YOU GOT TO FAKE IT TIL YOU FEEL IT RIGHT .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F010.wav,e0,I'M JUST SAYING THAT IF I WAS LOOKING TO HIRE SOMEBODY IN THE  OR KIND  OF . NO NO NO .
data/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F011.wav,e0,NO  I'M JUST SAYING THOUGH . THAT IF I WAS A  PERSON WHO WAS HIRING SOMEBODY I . WOULD NOT HIRE SOMEONE WHO WAS  ANGRY  OR . UPSET .
